product_id,product_name,category,price,stock_quantity
b070f48a-6217-4c39-bad2-ecf97bbb4aa4,Control Pet Supplies,Pet Supplies,494.21,79
14a6dd58-5d85-4636-a637-bd32160444a9,Mother Baby Products,Baby Products,476.19,548
174064f0-f31d-4ab1-9639-c31d2e9becff,Onto Household,Snacks,122.53,430
8f78b50d-f4ff-490f-ba2c-972917dcded3,Us Beverages,Personal Care,10.99,712
412a1c61-239e-4fd9-a04d-4c1aa623ae8d,All Beverages,Snacks,294.37,779
eff2f34f-7168-4f8e-ab80-d92bb94c3cde,Wife Baby Products,Household,314.2,617
d23fce61-575d-4c68-8738-42df820958ec,Wind Snacks,Household,454.71,11
5274d176-8b81-4e2a-97b4-4644522b7925,Effort Personal Care,Pet Supplies,477.85,516
a6dcc956-8b13-4dd3-8bce-ee77a4156870,Hand Household,Baby Products,189.53,537
c2a426cc-5c5e-42a5-af49-a3b6a1949b5a,Support Beverages,Beverages,105.84,402
0a63204d-dc71-4a0b-b352-de9dfaf9b4a3,Cold Beverages,Personal Care,276.03,208
fd45f613-65b0-40a6-9b51-8ea1ea4f1999,Same Personal Care,Beverages,261.25,451
f009ee72-fc9c-484d-9fd2-f08156decadf,Movement Baby Products,Snacks,311.99,985
9b34a6d9-2f58-4b3e-9566-bc1c87d92f11,Feel Personal Care,Household,61.47,465
525121ac-dd2a-40e8-a53f-c5d5cc13401d,Throw Baby Products,Personal Care,206.98,189
53345854-ba67-4330-a2af-ff2dc93bee31,Reduce Personal Care,Snacks,226.77,248
a85fc579-876e-4345-9ce4-45ea17732d9e,Poor Personal Care,Baby Products,154.63,179
405a2340-5142-4bd4-9bbe-ba21b3ef9cdd,Tough Personal Care,Snacks,263.03,580
36ea64b4-dd66-48e7-bd20-188b0df95b8f,Onto Baby Products,Household,397.71,419
2fe43f27-807f-4d80-8dd3-9bb04aa28c0e,Onto Beverages,Household,280.41,459
928c23f5-e609-4683-b737-39bf53266bfc,Claim Beverages,Personal Care,1.85,672
bc64d0fa-78d0-4267-8124-ca04f7115d43,Type Baby Products,Pet Supplies,359.94,157
8f7709aa-d650-40bb-b7b6-f7a7d4a7921a,Son Household,Household,332.86,551
b6ae824d-b774-44c7-b4ae-df2895ad3efc,Five Pet Supplies,Beverages,412.91,449
814ef3fc-6dd5-4c86-896b-bf6df7c2c98f,Body Pet Supplies,Beverages,294.81,700
33e3f639-0775-40d7-aa44-ad87f171d068,Security Personal Care,Beverages,8.03,786
18dd77d2-7310-4721-bd1d-15b07135dc4f,Prove Personal Care,Baby Products,228.97,484
5a0b2ea6-5f48-46e3-bb48-449613f25487,Say Beverages,Baby Products,410.58,138
a040607c-f3e3-437a-8543-3b212990189e,Probably Baby Products,Snacks,373.69,29
7046fcb6-bbae-4902-a058-182ff8603ec7,Simple Pet Supplies,Beverages,484.71,221
3d73e745-5953-44c0-a42d-174f301b27c2,If Pet Supplies,Personal Care,387.65,14
c86a87a7-fc51-41ff-ae31-ce9c9afb52ee,Return Snacks,Baby Products,341.78,673
218ff8f2-6bf2-44ad-85db-f13500e49a49,Fall Snacks,Beverages,22.53,106
ef0ef367-72cb-4bc4-a3ee-d5908f21e908,Now Beverages,Baby Products,142.97,328
d442e3ad-2a61-4f83-accd-84cf7dd3fe96,Will Beverages,Baby Products,323.7,799
3c6d4d7e-0a82-4699-bceb-2e6167d1fad1,Truth Household,Personal Care,437.6,971
c236f4a5-26e1-404b-9eed-92eb43068031,He Beverages,Household,242.56,588
41a69ff1-a28d-4a11-be43-dad8a22f4b54,Explain Pet Supplies,Snacks,185.68,702
4d9ab4c7-f2c4-4ae1-81a1-0a5e21c953da,Positive Household,Household,495.74,164
885bef9c-b4b5-4365-80bf-f277005547f2,Brother Household,Pet Supplies,245.71,626
2369ae04-8862-4fdd-a53b-1f07b53b6b71,Doctor Personal Care,Beverages,48.7,744
2c860ae4-0776-408c-b69d-3a94f189b203,Once Personal Care,Baby Products,223.51,970
164d197a-ae20-4704-bec7-20d8199e5d9b,Work Household,Household,474.97,762
3894511f-22bd-404e-ba59-aa51c843de40,Single Baby Products,Personal Care,217.36,210
e0c41e68-c673-4d4d-ad6f-5b49eb2efeb7,Amount Beverages,Pet Supplies,316.97,30
68049f0a-d80c-407b-96a4-610a9fdd8d85,Body Snacks,Household,207.34,682
35d55c70-4649-434e-af69-ac33233169e6,Late Pet Supplies,Personal Care,183.52,655
bff2ef4f-63fa-4855-a4e4-37dad60904b5,Nearly Snacks,Personal Care,339.91,45
5e2e7f40-599d-4954-a54b-680229774a80,Yet Baby Products,Snacks,250.68,943
3a8852d4-d602-4dc6-b357-46979b801f3b,Detail Baby Products,Pet Supplies,456.25,529
3b9f0225-3f68-4b7f-983c-ccde657e6b41,Three Snacks,Household,370.97,98
d2297e93-3d84-4169-806a-623f47e335e1,Most Personal Care,Household,412.54,187
6daa5ab4-e431-4229-8a2f-56b9fcd47187,Suffer Personal Care,Snacks,119.26,471
9c46d13a-e37d-4c82-95e8-73f2b8b9fa44,Eye Beverages,Household,361.22,759
33def7fa-112d-4961-8d7a-0a41b912646c,Model Pet Supplies,Beverages,12.8,647
032f1da7-17d9-4141-b4eb-dbf552357e0e,Million Pet Supplies,Baby Products,265.66,128
407e4c93-4109-4c34-b426-d775744222bb,Center Pet Supplies,Personal Care,221.43,886
537f6c9b-71fc-47c8-9d50-2b01a2df24d7,Hope Beverages,Personal Care,210.33,998
355fb281-4cb5-423b-b460-53292924196a,Common Household,Baby Products,452.2,685
e2f22b36-1b97-471e-8848-f91b43e0681d,Trial Pet Supplies,Snacks,216.1,44
51cedf0e-bfdc-4d14-b7ef-570152bfb23c,Perform Baby Products,Pet Supplies,294.51,479
02b738c0-85ff-405e-be08-3701b63a6af9,Treat Baby Products,Personal Care,44.59,616
3c49e83e-f3c3-4748-857c-9d21b0d6d5ce,Decide Beverages,Pet Supplies,210.61,42
04e03676-bb7e-44d6-9daa-2a5e0ec6caec,Best Pet Supplies,Baby Products,161.96,582
9d2e216c-ca98-4a8c-be87-90b3b1ff2b9e,Require Personal Care,Beverages,129.21,632
44480785-a8d1-4d93-8771-8fdba9babefe,Detail Beverages,Beverages,178.44,32
92e7bef3-93bd-4207-a263-cd708a6dddad,Between Household,Personal Care,236.95,240
06f48cef-2353-4635-b1c3-0587e9910fb0,Base Household,Pet Supplies,294.46,293
70036d98-a90d-4e67-a22d-c994bce9ca56,Democrat Personal Care,Personal Care,13.71,838
cfc24eed-2095-4e20-8347-5927fab5103f,Challenge Snacks,Snacks,46.16,591
df54b3a7-a5a2-4f49-9d87-3cf2ed336efa,Issue Pet Supplies,Snacks,120.91,641
88786a5f-4c4d-42d2-87f1-dee95cf48247,Admit Personal Care,Snacks,261.93,78
9c631107-6f34-4a91-85aa-f19313005f7a,Law Baby Products,Baby Products,197.7,704
8e3f42b3-e835-4c77-b8c4-a6f76213047e,Carry Pet Supplies,Beverages,259.75,798
71ecb6fc-97ba-450c-827f-0ab5f91969e4,Onto Beverages,Beverages,318.9,159
252e49a2-8f30-4497-8ac2-23c73ff9eb17,Reality Pet Supplies,Baby Products,318.13,530
6c0eecb0-8445-4060-98c8-6df21420ed32,Section Beverages,Snacks,34.83,810
8a5affdc-01de-4f2d-a28a-781388ffdc5a,Lead Beverages,Personal Care,101.41,604
30f74688-41a3-4432-b79e-8bfc9bcfe553,Sport Household,Pet Supplies,393.73,727
7184ee5b-ab68-44fb-a20f-45f8157a92a7,Coach Personal Care,Pet Supplies,99.27,342
060240b4-3a91-46ef-a7fb-55956e6b468b,Quality Beverages,Beverages,161.74,32
f7ad0590-58a5-433f-9fa2-708a417ea93b,Husband Snacks,Snacks,28.23,206
109003a9-7732-4e97-b265-19834e1c26fb,Itself Beverages,Personal Care,298.66,498
65330368-b283-4ba6-bb25-0e41d43d93a3,Or Personal Care,Household,389.75,79
427a873f-03b3-4e3a-97da-8158df21470f,Suddenly Baby Products,Beverages,18.11,754
f2211c1f-3503-409a-9c5c-8b6af4921996,Want Beverages,Baby Products,104.63,26
fa4ab8a7-56a4-438c-9068-de4f6fbe1f2f,Happen Household,Beverages,292.95,162
d5cf3abc-e19a-4c6d-8969-c997c3181061,Many Snacks,Pet Supplies,177.44,114
528b800b-0cce-4d02-91cc-3aee2fdf6e32,When Pet Supplies,Personal Care,232.01,801
b4e11566-b351-43c3-8757-6c9e5b9b4d31,Son Snacks,Baby Products,276.23,157
fdd7fe3b-76cc-4c87-ac25-c913e0ded29c,Deal Snacks,Snacks,230.36,358
14124d60-a241-4374-aebb-6c8e11f346d8,History Household,Personal Care,367.47,120
bd21d8dc-ea4a-41a3-8ef7-5261dd5370c8,Bring Pet Supplies,Household,217.6,625
aa41d3e9-7be0-4910-b1f7-05e03ee3617a,Field Personal Care,Beverages,195.38,534
6d75e5b8-4c83-4cd6-89ff-099663ab5a82,Information Snacks,Snacks,207.31,348
77b1bfc6-5c95-4faa-a93e-68f184c9cff5,Eye Snacks,Baby Products,45.0,279
2498a5d7-09ef-4254-9cc4-3ca812941077,Spring Personal Care,Snacks,130.9,208
bbed0a15-329d-44e6-9786-a88405fe07ab,Present Personal Care,Beverages,208.48,734
c457e6ec-548c-4012-b2a9-94df90d4d4e3,Total Snacks,Baby Products,386.11,965
b86bfc1b-cd72-47cc-991e-f490c90a3016,Someone Baby Products,Baby Products,371.38,591
85e4e1ff-1e8e-4d6b-8e04-c096e569ddaf,Whole Beverages,Household,13.42,974
fb0d4c7c-894a-47a7-adcb-6c3fd8da62a6,History Snacks,Household,34.14,316
03ec80a0-29c2-47f0-a1de-de7267835b16,On Snacks,Personal Care,40.06,106
71fa8fcd-eebe-4938-b6e2-c2f5dc4ef1de,Listen Household,Pet Supplies,341.29,14
c263721d-12fe-4473-8374-8f3b58b33e1e,Community Snacks,Snacks,177.44,490
d16fcb96-3850-4436-9b4f-8ebac57c156c,Sometimes Pet Supplies,Personal Care,354.31,270
88ad016e-ab14-4086-828f-8ad4840b58c0,Operation Baby Products,Snacks,57.67,251
7f4fa1b1-8462-47b5-b10c-aba008e542d5,Large Household,Household,174.24,73
ce0f427d-20bf-40a7-8c36-b4b37411a41d,Benefit Personal Care,Baby Products,467.39,962
7231bff1-9efd-4d49-a640-f2b982ed2733,Something Beverages,Baby Products,43.43,953
016e31e3-a018-4ebf-bb0e-495e12fa51e0,Teacher Snacks,Baby Products,146.07,82
79dfd2ee-4012-4683-a61e-2da61ebda3e0,Machine Snacks,Pet Supplies,482.49,389
812c4198-5d95-4b0b-b634-6cdc37b0fb25,Seek Snacks,Pet Supplies,169.99,894
f7f829fe-6c46-4773-b967-bea8549becc7,Food Personal Care,Snacks,42.59,827
9213e6b5-84cd-455b-ba36-e938934c09f2,Own Baby Products,Household,274.32,313
830edf1f-6293-4e1e-bc80-f05456c2e95d,War Beverages,Snacks,320.57,549
3fefa44d-38df-4146-8cfa-ded804869148,Western Beverages,Beverages,264.04,112
932d16c0-75e3-4f2f-a617-71f7529eb50a,Myself Baby Products,Household,465.7,299
3283ca5b-1776-456e-bb36-52d0c0766e40,Himself Snacks,Baby Products,414.04,646
3caac284-b7c7-426d-86d3-9361b0ffc219,Charge Household,Pet Supplies,65.32,89
beb8cdb7-1c30-41b6-99af-71dc33031a40,Enjoy Household,Baby Products,253.78,796
08beb29d-7db5-4efa-ae2e-7bdd895fb3eb,Around Personal Care,Beverages,67.72,158
16a544d8-edb0-40e6-b32e-32290b4170fd,Catch Pet Supplies,Personal Care,131.35,656
ce37315e-a1a6-4696-87b7-cfffa392c97b,Brother Beverages,Household,316.05,470
385a2bb3-5272-4229-9db2-e1c9269a02dd,Gas Personal Care,Baby Products,70.7,181
0542b7ed-26ef-4355-8f5f-5544ba9e23ce,Evening Personal Care,Baby Products,29.34,496
99e9ff3d-f677-4e6d-aa83-a92cbf53ca56,Difficult Personal Care,Beverages,180.65,568
e514885a-bb5a-4c47-bab0-16e4d22a0178,Live Baby Products,Snacks,199.6,643
d093ce6d-051c-47d2-b1f6-cd464df767b0,Force Snacks,Personal Care,96.11,146
657d067f-ae73-45b4-a1b9-93f8bd0e371d,Their Beverages,Household,153.12,725
17c35cf3-ce7a-441a-b253-1a3a5a46f6d4,Value Household,Beverages,190.87,221
5bb112d2-073c-4f59-83da-1cffc24bdb2e,Kind Beverages,Snacks,6.77,98
d1e7daa0-5e4f-43a4-af5d-e7c7bff1b222,Attorney Personal Care,Baby Products,49.84,850
c15791fb-918b-4c00-8318-d96028245995,Training Baby Products,Beverages,414.2,979
05993d74-aa5b-4530-ba54-22bda85327c1,Include Baby Products,Household,95.33,726
790ae8b8-3b55-4fe9-baf5-7886fc6c89d5,Door Beverages,Household,269.04,984
de95e172-5dd1-4348-8e83-81b88bf52b6c,Front Personal Care,Household,68.91,190
651b8065-9c33-481d-a32a-01e2804804c4,Son Baby Products,Personal Care,389.4,593
87a3e419-5633-4f0a-9de1-890b1d4c2d1b,Stock Snacks,Beverages,343.28,296
c260402d-330e-4687-9450-994b1dc4dbdd,Answer Personal Care,Household,344.26,125
3437f85a-0f38-453e-a430-a3a698eaeab3,Indicate Beverages,Baby Products,17.86,980
70982a8e-3b5a-421f-a612-be9df4bb9fd5,What Snacks,Baby Products,45.54,798
62080c47-0617-4f17-9c68-d429f0584fc5,Daughter Baby Products,Snacks,166.1,353
10084542-4390-470f-b0c1-b359075bdeef,Performance Pet Supplies,Personal Care,283.69,919
07d28f93-be83-4ab3-8d41-809329095e3d,Travel Baby Products,Baby Products,345.25,383
775a65bc-a7b6-4935-8b7c-82954f01d004,Community Household,Pet Supplies,156.23,768
ca25dcbe-cf6c-4b6c-b94f-654df5291468,Father Household,Pet Supplies,67.04,619
b4b45652-0431-4745-91c6-8e0e27974999,Give Pet Supplies,Baby Products,170.82,345
7e4810bc-2122-48b9-9f31-6e412253a6c9,Back Baby Products,Personal Care,62.69,750
9a11318c-f21d-4bf0-bb14-ee882042bcbd,National Beverages,Pet Supplies,310.31,671
0257642a-c3d0-4b1b-be6d-1144eedd151c,Three Beverages,Household,431.65,989
f19a1804-af05-4cb5-9a37-2c7aec7a07dd,Than Household,Baby Products,235.93,67
d5823f0d-7a77-44a3-8da0-9523ecec53f8,Research Personal Care,Baby Products,111.06,680
2b419d5e-6e85-4134-8b09-5ea8247bffb3,Whatever Beverages,Baby Products,365.77,907
79f9b7ae-571d-4032-ab83-8b77ffa92347,Choose Beverages,Household,51.87,803
c26a4175-a16b-4903-ba44-6910bc1aa11c,Necessary Baby Products,Baby Products,407.17,572
c4823c8d-395d-41f2-8e80-6047d0303dfa,National Pet Supplies,Personal Care,228.9,373
985685e1-46ca-4fd6-91bc-f07074392adc,General Pet Supplies,Pet Supplies,331.22,425
72f3d02c-1451-4579-b58f-39d3a7b11e18,Ability Snacks,Household,476.3,977
72008c0a-32de-4d67-844d-944a6431d257,Race Baby Products,Baby Products,89.21,880
9df05cd6-c100-4071-9771-7749e051f025,Gun Household,Beverages,399.51,20
750179c9-4ce7-455d-a08e-a7cff867c6f9,First Beverages,Personal Care,356.08,283
a0076dd9-0dce-4c54-b42f-2026b2a5e8d7,Almost Personal Care,Household,151.17,465
f48ac82a-4544-4c3c-bb6b-8ac72f0ce7a9,Family Snacks,Beverages,191.99,452
a05cda85-8d54-418b-bbec-17f0d23250b6,Hot Beverages,Baby Products,46.72,915
03a08bce-dbd8-4411-b381-6ad0364d2b86,By Snacks,Pet Supplies,59.79,936
6bcb7cbb-6b29-4850-a80b-cc576e22fdea,Election Personal Care,Baby Products,115.03,378
2c4303c4-798f-402c-ae98-93e7e6a5811f,Born Snacks,Household,323.4,859
188e42e2-17b7-4e87-aec1-65e061c1d10e,Partner Snacks,Baby Products,361.72,428
f551a8b4-9292-4914-974f-2928b7570c7c,Stand Personal Care,Beverages,260.04,427
ba3648b5-fc8c-498c-9bdc-a459f6b4b2fc,Leave Beverages,Snacks,491.32,157
3257265e-6d78-427e-94fe-64595b312c90,Brother Pet Supplies,Personal Care,455.38,996
00db9405-a62d-45f0-935c-1824a8cac396,Candidate Personal Care,Household,168.8,563
25348e2d-526e-4714-9029-525ecf722415,Drive Baby Products,Snacks,101.61,810
25c11e02-161e-4de3-9d5f-c7667e3bb131,Shoulder Personal Care,Pet Supplies,458.8,355
e900ddda-9ae1-4fac-a2d3-28e1a75c48de,Life Pet Supplies,Baby Products,370.2,322
c86d2d61-8018-4c25-a6ea-482027e46263,Occur Baby Products,Pet Supplies,291.93,92
33124e1b-6ecb-47d8-b17c-32b1b932e047,Black Baby Products,Household,227.91,272
fc64b159-ca74-4a37-8f48-d29e66f783ae,Wife Personal Care,Baby Products,147.25,461
faa2a7cd-f898-4695-ad7c-a09d7cd8101c,Sister Beverages,Pet Supplies,39.07,334
de223751-f2b0-43a0-8bc4-5660f76f511a,Project Beverages,Pet Supplies,31.03,111
b93c2e89-d68c-4587-91e9-329626d9ad05,Law Pet Supplies,Beverages,158.57,155
68a225b4-13e9-48e0-b1f0-ae2a53187c0c,Focus Pet Supplies,Baby Products,75.86,20
84bd571d-697a-43a4-be1e-f18590a0edb7,Purpose Snacks,Beverages,232.32,201
69f7a1f1-4b17-45a8-adb0-e33c74d53c7e,Claim Personal Care,Baby Products,345.54,850
32e1f1f7-8b85-4876-9f90-18a3cb434dae,Movement Beverages,Snacks,81.18,426
4e9f99bd-b049-4fac-9597-fd4aa89be2a0,Month Snacks,Beverages,235.61,812
4b25f21b-13a8-4920-9356-cddc27b69fe0,Defense Household,Household,130.99,890
09c4de10-cc17-476d-90b6-a3a304622f82,President Household,Personal Care,452.2,496
5c32e8eb-2000-49d8-adee-9ce349ddb702,Understand Pet Supplies,Personal Care,89.06,864
d2b07d4f-711e-46ae-8853-eeec8e5b9c8e,Pull Snacks,Personal Care,6.43,288
4ebea5e7-5d43-48b6-8661-2d5d1327e16d,But Beverages,Pet Supplies,11.62,38
32ea250c-36bd-45f3-a735-7ccdfafeff60,In Snacks,Beverages,25.95,873
f5d276eb-db0e-46e3-a15e-85430568352e,I Snacks,Personal Care,364.65,44
159d365e-04cc-4c71-9e81-7942d096c512,Success Baby Products,Snacks,339.65,987
d5836ae2-c839-41f6-b51d-dca63fb8750f,Federal Pet Supplies,Baby Products,302.0,124
b1c0b47a-71f3-4f5f-8bf6-85ab49d00b65,Store Household,Baby Products,495.83,172
e9db8a25-e18c-441f-af54-9b9143ecf324,Along Household,Baby Products,462.35,867
ff7a4cc9-9c5b-4dde-9fc1-56b07430ead9,Try Pet Supplies,Beverages,346.07,388
07720d9f-45e5-44df-b242-3629fd324ae6,Rock Beverages,Snacks,121.38,738
820f7439-d081-41cc-be0e-af1350f72915,Yard Snacks,Household,355.91,655
f2eff68c-7372-44eb-ac31-7d6ef563479a,Decide Household,Personal Care,232.26,364
4c1a05ec-1cac-471a-8c70-309da3b7e3ed,Type Baby Products,Household,437.03,102
1ba33dd9-986d-45b0-b106-336a3e7f6672,Enjoy Household,Pet Supplies,225.55,421
e1a27895-2331-408e-b3e7-e430b3f17489,Indeed Household,Personal Care,479.07,930
1fbdce73-1ad1-4e78-b24e-1d61a709c279,Across Snacks,Beverages,214.37,957
3ad76d1c-8506-4b27-b311-37454a11726a,Speak Snacks,Snacks,45.63,422
f7c97feb-7b28-4bef-bd5b-77684a341309,Chance Pet Supplies,Personal Care,456.43,94
3577b31f-122e-4e38-8e30-9c36a6331783,Possible Household,Personal Care,344.15,796
882a23d8-f14f-4de2-a30a-7b2b130c4ffc,Tv Baby Products,Household,462.06,404
85fc11c6-1ddd-4f38-9bf8-838df3d85b47,Use Pet Supplies,Beverages,149.81,267
9c48b035-eb2e-4a8e-8dd6-2a039b0f1143,You Baby Products,Personal Care,414.02,335
8cc9b794-1860-4cba-82d4-d5f0600a7445,Expect Beverages,Personal Care,186.01,114
e8145168-ebfe-4a2e-8f75-776852b50755,Drug Personal Care,Beverages,418.04,497
c8c267d2-f033-47de-9fda-5231687cae8b,Message Household,Pet Supplies,355.38,736
21805801-e76e-4605-9db9-6044120b9c3e,Leave Household,Snacks,368.13,321
1d74ecd5-e73a-40df-933b-55118ff5af32,Above Personal Care,Snacks,115.63,62
8e60b6d7-13d4-4cf2-a553-95455842db4f,Watch Personal Care,Beverages,235.06,994
4759e4fa-3cec-4c05-add3-da8f8a146cd9,Sometimes Snacks,Baby Products,86.04,639
bcbf6ceb-5445-4d31-8e83-548a23dd2c61,Agree Personal Care,Snacks,234.17,690
20b50f43-9c40-4888-9c89-c95abc89410a,If Personal Care,Pet Supplies,272.77,350
b7615075-fb6d-44b6-a080-87da54c908c4,Because Pet Supplies,Household,42.89,519
25326c5d-1354-48ce-80df-1daddea407e4,Born Personal Care,Snacks,419.77,801
1f7ca8bb-97d5-4df9-92ca-d8e97cd56e86,Center Baby Products,Snacks,363.74,651
e5f0866b-7ac7-44b0-b215-5ecb0364cb31,Speak Personal Care,Beverages,37.82,260
31d59f50-be37-4f83-b1c8-a240620a135e,Price Baby Products,Beverages,356.98,841
888cb609-4c63-4119-bf2d-40f156b29e5d,Near Beverages,Snacks,404.26,269
33aa7ea6-58ae-4ac9-9756-67d3b9821221,Benefit Snacks,Pet Supplies,125.45,621
395f46bc-9ab1-41a6-b501-8609116ef4a2,Again Personal Care,Household,418.07,895
ca18456b-3839-4890-b094-6ad37bb73237,Onto Personal Care,Snacks,457.61,985
e8b25e15-1ac6-4793-8240-3a7c42a33a37,Car Beverages,Snacks,84.78,41
5ca925fc-1c9c-457c-bcda-00a88f8c043a,Now Pet Supplies,Baby Products,141.2,363
2c6b080c-9eaa-43cb-ae2b-d2b5ec735955,At Baby Products,Snacks,471.9,99
d5fb4379-82cc-4be0-b60c-f3baedc41059,Purpose Personal Care,Baby Products,156.81,625
6f82d2a9-b29a-4319-81e5-c33dccf59154,National Baby Products,Household,334.23,659
ca70105b-55ad-412d-a52a-07be7c93eabf,Town Baby Products,Beverages,457.74,688
7dfed8ce-f3ea-4580-a383-500cde29b0d0,Away Pet Supplies,Baby Products,425.72,231
bdc9ad5d-1051-4783-b656-87dcdc3fb061,Growth Beverages,Baby Products,416.27,842
ca281e23-ddf1-43c5-8264-b59c6999716f,Particularly Baby Products,Personal Care,239.14,731
61f18e78-e8bd-4f39-bc89-6b2ec49ce284,Take Pet Supplies,Personal Care,492.03,779
044d4707-514c-4596-baa2-a25ba7fe3daf,Idea Pet Supplies,Household,12.78,770
c1b7ccfd-e6eb-4e97-8530-90f570a7f7f3,World Baby Products,Personal Care,150.83,106
5bf10834-7d5f-4197-a837-5aa3bfc9500b,War Personal Care,Pet Supplies,169.61,496
cad99588-3a1b-4f73-8ed4-2eabd87ffc16,Art Beverages,Personal Care,427.75,380
99609e7b-700e-4cf4-a340-b14d71c829d9,Billion Household,Household,118.76,748
e7f1467b-55f7-4fcd-8eae-e7475be18385,Charge Snacks,Pet Supplies,198.42,162
92142873-114b-47b3-88fb-ed06a3ad0c1f,Season Pet Supplies,Personal Care,496.87,276
ad7499e3-4e43-459b-b589-62f5787f604f,During Household,Household,384.84,703
91e21db3-373d-4cde-ab7e-6f1a10712b79,More Household,Baby Products,336.02,553
ad960d26-7a85-4f4c-82cb-c20ed103c5cf,Which Personal Care,Pet Supplies,52.54,499
b197acca-6bce-4411-bcc3-659cf7eb9823,Parent Beverages,Pet Supplies,470.24,923
1b9f0969-5668-48bc-b002-11c6c321fae7,South Household,Beverages,262.02,103
67b887aa-8bf0-489e-b790-4775ae6b437f,On Baby Products,Household,321.01,854
43d4e91d-31ec-4be4-8962-330ad29ac985,Keep Personal Care,Beverages,99.98,295
d838aab2-fa99-46c6-8b2d-80bb63f3f045,Trip Beverages,Pet Supplies,123.3,905
c49ff4af-eb0d-4f91-b64a-0a47b540ea80,Side Baby Products,Baby Products,315.0,103
4ac56ba5-bb48-4324-afb4-6ba1d043e779,Race Snacks,Household,133.78,295
509519c9-baa4-4e2e-8c81-4ad3521ad773,Try Pet Supplies,Personal Care,232.11,156
0fde3566-c065-4c01-b29f-402e98e32929,Up Pet Supplies,Household,406.94,501
7871bd60-2b16-4faf-a10c-fa0cd804e172,These Snacks,Beverages,460.48,205
6fb99fd3-21c3-4be5-8743-6bebbfaeb66a,Instead Beverages,Baby Products,392.82,158
1caff94a-57a3-4fc4-b64d-b0d3e48cd334,Might Baby Products,Snacks,47.16,380
00f0cba4-2c6a-452b-bc91-099b57b11d3e,First Baby Products,Beverages,103.64,223
df361f3f-ecb9-464f-bd76-4c30da583e06,Conference Pet Supplies,Pet Supplies,47.36,773
af1ca884-d39c-4586-852c-9349259cc47c,Argue Snacks,Snacks,76.77,146
7691150b-d285-4d31-b9eb-6565c1ab49ef,Education Household,Beverages,99.87,350
cc6971ea-48d6-4631-9d08-d26f1248e5dd,Stage Household,Pet Supplies,272.55,308
a0a20df3-a844-4e52-9ddf-25b4214004eb,Assume Personal Care,Household,474.69,581
4825440d-9344-4549-9033-723f3150bfe2,Myself Personal Care,Snacks,399.29,302
7572ee8f-692a-443f-9974-23cc03b8fe5a,Social Household,Beverages,128.57,534
dde401b6-cfba-48ce-b4c3-cb7a03420a05,Different Personal Care,Baby Products,92.08,588
7c52f7cf-62a6-4209-a191-dc3161c47c5d,Analysis Snacks,Beverages,374.69,885
74651d62-e425-4805-93c9-0607c9737462,Society Pet Supplies,Pet Supplies,483.38,592
3f1cf066-9fa2-422e-b0b1-80a21fcdaf88,Write Baby Products,Household,292.28,251
b9706063-e420-4320-9f70-cb946b274008,Information Personal Care,Beverages,428.04,139
00059e53-c8ac-4936-a6c3-b223acdfff61,Per Snacks,Snacks,11.56,90
b9403cbc-59e8-4bc4-bcc6-711cd20eeb82,Kid Beverages,Personal Care,149.86,767
076c4e00-24eb-4f63-ac53-55323bd9ba8a,Agreement Beverages,Personal Care,289.96,305
03d8a6a6-df8e-4f29-a5b1-379ee2a7092a,Head Snacks,Household,36.19,10
11ec2243-dd2d-46a8-9ec9-ac7332fc7317,From Household,Baby Products,400.11,779
ed2f7790-4bfb-4c7d-bbd0-806dd9afc60d,Eight Personal Care,Personal Care,473.16,596
491b86b5-5549-4a38-9e54-4215dd655187,Allow Beverages,Baby Products,370.05,129
1f1a424a-cf08-4f84-8439-65987f5f6ce8,Series Personal Care,Snacks,282.68,719
1fe1a9ab-e90b-449e-8d3e-8a7a309f95ca,Industry Personal Care,Pet Supplies,202.63,358
995ab5a1-180e-45dc-a0b0-6d2622a2f5b5,Knowledge Snacks,Snacks,411.12,675
3ef42a21-820c-4380-a2f4-eb7c65ff9af7,Tonight Beverages,Baby Products,68.37,177
7ddc581b-8a7a-475b-8508-b35e2c343bcd,Why Beverages,Pet Supplies,269.44,598
ab3c0a9a-3bfc-41fd-abca-60d81ac79bf7,Much Personal Care,Snacks,348.94,52
fc2828b5-2f5e-4ffd-931d-a30763807a18,Sound Baby Products,Snacks,409.12,798
95effe3d-3022-4268-ade4-c788db9f19a1,Relationship Beverages,Beverages,389.62,819
78fa0555-257a-4118-a984-2c7815755cd9,Effect Personal Care,Household,209.97,237
c9d408ab-6408-4221-80ac-50fcdde4f64d,Only Personal Care,Pet Supplies,225.7,240
c5d79aa3-850b-407f-bb80-52907a31f0d8,Finally Beverages,Household,442.77,192
2651fb6d-d15b-4d99-82c1-ad2595d2965c,Physical Household,Snacks,374.27,946
ad8d97e9-80f9-4264-9084-cab2ac53321d,Less Pet Supplies,Personal Care,226.97,652
b8bfe856-ced3-4bc4-af2a-1bb6a0d8557e,Third Personal Care,Household,75.46,164
60ee4bf0-3420-4f1d-97b8-0918833969b4,Improve Snacks,Personal Care,52.62,856
14b5a099-8dae-4a9f-97d9-66a3b0f9142a,Rather Snacks,Pet Supplies,348.94,676
cc42544b-4f71-4df8-84a1-ce7bfcb8affb,Range Baby Products,Beverages,478.17,206
